order_id,customer_id,customer_name,customer_type,region,order_date,delivery_date,sales,profit
ST2019-169038,冯帆_7307,冯帆,C,东北,8/11/2019 0:00,8/20/2019 0:00,840.7928875,479.5332447
ST2019-150568,李秀英_2319,李秀英,A,华北,8/21/2019 0:00,8/28/2019 0:00,1353.512461,106.5343284
ST2019-199075,杨斌_9150,杨斌,B,华中,5/12/2019 0:00,5/27/2019 0:00,7466.116447,1334.090562
ST2019-176713,朱秀华_7061,朱秀华,A,东北,6/9/2019 0:00,6/13/2019 0:00,5005.019549,400.1136124
ST2019-163447,刘佳_5043,刘佳,A,华中,11/1/2019 0:00,11/13/2019 0:00,7792.566322,434.7255474
ST2019-177500,周淑兰_6036,周淑兰,A,华中,5/18/2019 0:00,5/24/2019 0:00,691.9616077,39.86860436
ST2019-139210,陈秀兰_1674,陈秀兰,C,华中,8/4/2019 0:00,8/12/2019 0:00,13458.43998,5394.236559
ST2019-137296,袁玉梅_6167,袁玉梅,C,华北,8/22/2019 0:00,8/31/2019 0:00,3607.285704,1739.085473
ST2019-150400,屠凤兰_4187,屠凤兰,A,华中,4/6/2019 0:00,4/12/2019 0:00,5256.729652,376.1786688
ST2019-158706,佘丽娟_8254,佘丽娟,C,华中,7/14/2019 0:00,7/22/2019 0:00,1212.227766,497.1962406
ST2019-175577,牛桂香_6367,牛桂香,A,西南,3/31/2019 0:00,4/10/2019 0:00,1249.74211,74.29930249
ST2019-168563,莫春梅_8777,莫春梅,B,华中,8/13/2019 0:00,8/22/2019 0:00,1561.712559,424.0101354
ST2019-100008,李丹_6520,李丹,A,华中,11/1/2019 0:00,11/7/2019 0:00,419.564568,40.50242557
ST2019-128443,刘霞_9507,刘霞,B,华北,10/1/2019 0:00,10/8/2019 0:00,1974.234799,574.9017554
ST2019-109536,李玉珍_8686,李玉珍,B,华中,3/12/2019 0:00,3/21/2019 0:00,1204.077183,310.6274219
ST2019-124184,佟燕_5792,佟燕,A,华北,6/5/2019 0:00,6/13/2019 0:00,16890.30753,1643.400278
ST2019-191522,赖丽丽_7162,赖丽丽,B,东北,8/6/2019 0:00,8/12/2019 0:00,2189.55015,367.3531175
ST2019-140744,刘丹丹_5125,刘丹丹,C,华北,2/22/2019 0:00,3/1/2019 0:00,1568.859489,628.6758904
ST2019-100970,陈杰_1243,陈杰,B,华南,7/28/2019 0:00,8/3/2019 0:00,7194.7249,1410.238193
ST2019-126471,韩平_9193,韩平,A,东北,10/31/2019 0:00,11/7/2019 0:00,107.6320999,10.03457113
ST2019-144198,章莉_6831,章莉,B,华中,11/21/2019 0:00,12/3/2019 0:00,556.0677825,146.3326439
ST2019-116475,邓兰英_4398,邓兰英,B,西南,9/12/2019 0:00,9/21/2019 0:00,2236.184055,575.7296238
ST2019-190001,陈坤_7973,陈坤,B,华中,7/28/2019 0:00,8/7/2019 0:00,8577.459806,1411.189998
ST2019-157893,陈艳_8137,陈艳,B,东北,2/26/2019 0:00,3/6/2019 0:00,961.5514704,254.7548158
ST2019-105216,陈秀英_2178,陈秀英,C,西南,9/27/2019 0:00,10/6/2019 0:00,4216.598613,1741.431003
ST2019-136997,叶晶_6775,叶晶,B,华中,9/24/2019 0:00,10/3/2019 0:00,11689.12371,2168.127395
ST2019-191118,海波_1179,海波,B,华北,8/4/2019 0:00,8/10/2019 0:00,6778.700055,1654.241034
ST2019-192192,李玉珍_8686,李玉珍,B,华北,11/18/2019 0:00,11/24/2019 0:00,2019.94633,469.2942178
ST2019-159140,臧建华_2023,臧建华,B,华东,9/2/2019 0:00,9/3/2019 0:00,2358.793829,547.8875336
ST2019-140702,高健_3219,高健,A,西南,2/18/2019 0:00,2/28/2019 0:00,7.914157512,0.569573004
ST2019-126358,陈兰英_8355,陈兰英,B,华中,7/6/2019 0:00,7/18/2019 0:00,3132.901121,891.834317
ST2019-104857,李倩_7002,李倩,C,华北,8/12/2019 0:00,8/21/2019 0:00,14340.7658,5792.160489
ST2019-163426,郝秀华_6245,郝秀华,C,华中,4/27/2019 0:00,5/7/2019 0:00,2097.975187,1248.005705
ST2019-144340,吴淑珍_1907,吴淑珍,C,东北,11/21/2019 0:00,11/28/2019 0:00,1312.419698,751.7632578
ST2019-152097,邓英_8181,邓英,B,华中,5/28/2019 0:00,6/4/2019 0:00,2735.01558,737.631263
ST2019-187576,孙磊_2449,孙磊,A,华南,6/21/2019 0:00,6/25/2019 0:00,5461.301657,413.0900217
ST2019-145149,冯兰英_7390,冯兰英,A,华北,6/4/2019 0:00,6/12/2019 0:00,1798.914358,104.370294
ST2019-179293,谢玉梅_6277,谢玉梅,B,华中,7/18/2019 0:00,7/31/2019 0:00,2768.074952,827.1046523
ST2019-121649,祝兰英_9804,祝兰英,A,华中,10/25/2019 0:00,10/31/2019 0:00,2800.753456,276.52738
ST2019-113825,柳军_9704,柳军,B,华南,8/4/2019 0:00,8/7/2019 0:00,3024.064183,759.4112081
ST2019-191548,武峰_8070,武峰,B,华南,9/4/2019 0:00,9/10/2019 0:00,8616.99394,1449.376475
ST2019-120925,周玉华_2154,周玉华,A,华南,8/23/2019 0:00,8/29/2019 0:00,9354.01989,817.1607813
ST2019-137901,李玉英_4627,李玉英,B,华中,4/1/2019 0:00,4/10/2019 0:00,142.3685871,29.05654365
ST2019-137420,白丽_9831,白丽,A,华北,4/22/2019 0:00,4/30/2019 0:00,605.8640667,45.05478096
ST2019-165029,张兵_3337,张兵,B,华东,8/27/2019 0:00,8/30/2019 0:00,902.9626704,154.3556473
ST2019-199367,张宇_6114,张宇,B,东北,8/1/2019 0:00,8/8/2019 0:00,517.8650143,138.1012445
ST2019-124975,古磊_8931,古磊,C,华南,5/23/2019 0:00,5/28/2019 0:00,836.6915785,482.1868459
ST2019-156081,李艳_1998,李艳,C,华南,10/13/2019 0:00,10/18/2019 0:00,1831.595867,767.4684319
ST2019-131321,陈明_2217,陈明,C,华东,6/6/2019 0:00,6/9/2019 0:00,6000.276068,3237.149607
ST2019-168599,苑建_6234,苑建,B,华北,5/29/2019 0:00,6/4/2019 0:00,2479.935495,522.0215483
ST2019-189319,佟燕_5792,佟燕,A,东北,11/10/2019 0:00,11/17/2019 0:00,149.0378761,8.561790754
ST2019-120226,董桂兰_5383,董桂兰,B,华南,2/7/2019 0:00,2/10/2019 0:00,238.3474098,40.0684149
ST2019-137082,郑婷_2461,郑婷,B,华中,10/13/2019 0:00,10/23/2019 0:00,220.4465976,46.22183976
ST2019-164723,王成_9631,王成,A,华中,12/19/2019 0:00,12/30/2019 0:00,3789.594321,276.3381876
ST2019-149386,彭丹丹_9205,彭丹丹,C,华东,8/11/2019 0:00,8/13/2019 0:00,1511.270355,763.1903774
ST2019-144288,郭玉兰_6793,郭玉兰,A,华北,12/26/2018 0:00,1/3/2019 0:00,1817.271954,130.5999686
ST2019-100391,苗艳_8274,苗艳,C,东北,10/8/2019 0:00,10/15/2019 0:00,1044.984575,523.7792892
ST2019-166473,余玉珍_3075,余玉珍,C,西南,10/16/2019 0:00,10/27/2019 0:00,5136.104884,2271.664495
ST2019-130874,殷旭_9236,殷旭,B,西南,12/1/2019 0:00,12/10/2019 0:00,463.6025841,75.45213621
ST2019-104884,卫玲_9807,卫玲,B,西南,7/18/2019 0:00,7/28/2019 0:00,489.9866659,110.419894
ST2019-199738,马颖_6544,马颖,B,华北,4/26/2019 0:00,5/4/2019 0:00,1925.574144,509.9535301
ST2019-182386,陈刚_9511,陈刚,B,华中,12/2/2019 0:00,12/16/2019 0:00,20591.64703,4831.395566
ST2019-180015,刘淑英_7801,刘淑英,B,东北,4/18/2019 0:00,4/25/2019 0:00,737.9256371,155.4975107
ST2019-165509,齐淑珍_6635,齐淑珍,A,华中,12/9/2019 0:00,12/19/2019 0:00,395.3413413,25.43480819
ST2019-118988,李梅_6340,李梅,B,华中,7/17/2019 0:00,7/27/2019 0:00,2277.440351,363.2850572
ST2019-177982,应瑜_1337,应瑜,A,华中,10/13/2019 0:00,10/22/2019 0:00,1504.506133,92.42930683
ST2019-133786,萧雷_9439,萧雷,B,华南,8/12/2019 0:00,8/18/2019 0:00,8252.792395,1285.016897
ST2019-110081,尤桂花_8609,尤桂花,C,华北,9/30/2019 0:00,10/6/2019 0:00,618.0294394,349.28716
ST2019-113234,詹颖_5584,詹颖,B,华南,2/17/2019 0:00,2/21/2019 0:00,1531.045039,301.7051406
ST2019-109148,葛丽_5018,葛丽,A,华中,6/27/2019 0:00,7/3/2019 0:00,186.092273,12.93536815
ST2019-148245,邓淑兰_7854,邓淑兰,C,华北,5/17/2019 0:00,5/24/2019 0:00,784.4815117,445.9715501
ST2019-161543,郭柳_7795,郭柳,B,华东,3/1/2019 0:00,3/3/2019 0:00,2804.805895,832.1597357
ST2019-147078,卢玉华_8840,卢玉华,C,东北,9/14/2019 0:00,9/20/2019 0:00,69.10987469,32.62731189
ST2019-179795,袁明_2992,袁明,B,东北,2/19/2019 0:00,2/23/2019 0:00,934.2211423,206.0950601
ST2019-106605,张华_3201,张华,C,华中,10/20/2019 0:00,10/30/2019 0:00,1126.684736,489.9447796
ST2019-165197,蔡涛_9267,蔡涛,C,华中,8/12/2019 0:00,8/20/2019 0:00,14348.5293,7601.139392
ST2019-107621,赵梅_3292,赵梅,B,华北,8/10/2019 0:00,8/17/2019 0:00,88.96035415,14.90759599
ST2019-142480,刘璐_5522,刘璐,A,华北,11/1/2019 0:00,11/9/2019 0:00,7444.798446,458.595801
ST2019-154802,韩平_9193,韩平,A,华南,12/1/2019 0:00,12/7/2019 0:00,4429.727364,304.5410472
ST2019-155439,仲璐_6417,仲璐,B,华东,10/25/2019 0:00,10/28/2019 0:00,1261.969172,251.5785055
ST2019-188694,舒建华_1787,舒建华,A,华中,12/21/2019 0:00,12/26/2019 0:00,103.520016,8.025305181
ST2019-113015,刘金凤_7148,刘金凤,C,华东,11/15/2019 0:00,11/18/2019 0:00,6231.082285,2837.431861
ST2019-168417,傅红梅_9257,傅红梅,A,华中,11/14/2019 0:00,11/22/2019 0:00,2940.372173,245.6455924
ST2019-152859,唐杨_5931,唐杨,C,华南,12/5/2019 0:00,12/12/2019 0:00,112.4323352,52.89767315
ST2019-115913,陈艳_8137,陈艳,B,华南,3/11/2019 0:00,3/17/2019 0:00,3022.799701,698.552013
ST2019-136245,张芳_5677,张芳,C,华北,3/24/2019 0:00,4/1/2019 0:00,1659.097169,711.4726181
ST2019-193489,邹建军_6699,邹建军,C,华北,8/3/2019 0:00,8/11/2019 0:00,6720.749645,3721.449745
ST2019-161855,胡凤英_7234,胡凤英,C,东北,9/7/2019 0:00,9/14/2019 0:00,823.3701341,405.0304092
ST2019-116203,莫春梅_8777,莫春梅,B,华中,1/10/2019 0:00,1/22/2019 0:00,10922.69472,2014.714501
ST2019-187143,吕林_3967,吕林,C,华南,1/29/2019 0:00,2/2/2019 0:00,3700.516832,1973.921835
ST2019-199374,张丽华_8431,张丽华,B,华南,9/27/2019 0:00,10/4/2019 0:00,797.2336181,199.3924098
ST2019-112128,林博_4634,林博,C,东北,7/7/2019 0:00,7/12/2019 0:00,2527.023221,1172.557556
ST2019-136138,凌金凤_7576,凌金凤,B,华中,8/11/2019 0:00,8/21/2019 0:00,1473.046408,434.1976681
ST2019-112702,张桂英_4991,张桂英,B,华南,5/17/2019 0:00,5/22/2019 0:00,8624.763654,1967.894499
ST2019-122375,陈秀华_8272,陈秀华,C,华北,4/25/2019 0:00,5/3/2019 0:00,19948.59575,8070.214966
ST2019-196544,邓淑兰_7854,邓淑兰,C,华北,1/30/2019 0:00,2/6/2019 0:00,5892.381713,3527.668026
ST2019-137637,潘霞_3585,潘霞,A,东北,11/5/2019 0:00,11/11/2019 0:00,172.5946996,8.719542399
ST2019-175150,岑敏_7980,岑敏,A,华东,1/29/2019 0:00,2/1/2019 0:00,265.0081939,16.85821002
ST2019-108699,陈娜_9949,陈娜,A,华南,5/16/2019 0:00,5/21/2019 0:00,453.8427189,35.34994925
ST2019-188362,余玉_7258,余玉,C,东北,1/19/2019 0:00,1/27/2019 0:00,112.7088753,58.79618604
ST2019-102694,黄晶_4237,黄晶,B,东北,8/19/2019 0:00,8/25/2019 0:00,276.3988403,78.15427486
ST2019-166450,王玉梅_8135,王玉梅,B,华中,7/17/2019 0:00,7/29/2019 0:00,97.80699079,29.17166349
ST2019-174497,岑燕_4651,岑燕,B,华北,8/22/2019 0:00,8/30/2019 0:00,3015.615629,724.3114492
ST2019-178400,刘云_4117,刘云,C,华中,8/21/2019 0:00,9/2/2019 0:00,793.7296293,441.4611679
ST2019-109900,王玉华_9978,王玉华,C,华南,3/4/2019 0:00,3/10/2019 0:00,1577.998489,776.1870238
ST2019-167907,王峰_9851,王峰,B,东北,2/11/2019 0:00,2/17/2019 0:00,875.6573886,256.8895741
ST2019-154217,张桂英_4991,张桂英,B,华北,11/20/2019 0:00,11/27/2019 0:00,14730.5882,4198.30424
ST2019-175303,吴明_7117,吴明,A,华中,8/27/2019 0:00,9/10/2019 0:00,208.9443736,16.59977275
ST2019-182390,胡玉_3745,胡玉,B,华北,6/16/2019 0:00,6/24/2019 0:00,3196.61752,676.2490999
ST2019-159104,倪凤英_4321,倪凤英,B,华南,8/6/2019 0:00,8/11/2019 0:00,5329.20128,918.5583078
ST2019-115600,王英_2062,王英,B,华北,7/27/2019 0:00,8/6/2019 0:00,13783.99659,2997.161483
ST2019-168100,何玉华_6040,何玉华,A,华南,10/11/2019 0:00,10/15/2019 0:00,7943.428273,732.6615637
ST2019-108410,张宁_4021,张宁,A,华北,7/3/2019 0:00,7/10/2019 0:00,809.7192235,68.03056546
ST2019-118406,陈桂香_2656,陈桂香,B,华南,10/29/2019 0:00,11/3/2019 0:00,1263.568819,312.5947363
ST2019-170622,李艳_1998,李艳,C,华北,10/16/2019 0:00,10/23/2019 0:00,4357.047425,2460.505832
ST2019-124107,王春梅_6374,王春梅,A,华北,10/20/2019 0:00,10/27/2019 0:00,196.3066953,18.24549668
ST2019-136851,徐晶_5583,徐晶,A,东北,6/19/2019 0:00,6/26/2019 0:00,410.6576408,37.12737296
ST2019-124000,周坤_6387,周坤,C,华北,10/6/2019 0:00,10/15/2019 0:00,5172.230601,2767.697298
ST2019-182268,陈桂香_2656,陈桂香,B,华中,8/28/2019 0:00,8/30/2019 0:00,847.6605868,184.8538723
ST2019-143454,毕淑兰_3871,毕淑兰,C,华南,8/7/2019 0:00,8/12/2019 0:00,985.4587538,578.0456689
ST2019-185040,崔凯_3468,崔凯,B,华中,9/1/2019 0:00,9/13/2019 0:00,7216.769559,1345.093864
ST2020-182240,金坤_1225,金坤,A,东北,8/17/2020 0:00,8/24/2020 0:00,3073.409269,246.5071543
ST2020-195719,何旭_6272,何旭,A,华北,6/14/2020 0:00,6/23/2020 0:00,1705.03594,148.4705201
ST2020-107848,曾婷_2117,曾婷,B,华中,6/2/2020 0:00,6/13/2020 0:00,605.5682663,168.6152441
ST2020-103564,李斌_5352,李斌,B,华南,11/23/2020 0:00,11/29/2020 0:00,237.1201043,45.76397853
ST2020-111779,邵丹_1590,邵丹,C,华北,9/2/2020 0:00,9/9/2020 0:00,728.4829201,377.9871399
ST2020-189465,吴淑珍_1907,吴淑珍,C,西南,8/7/2020 0:00,8/18/2020 0:00,40.50143918,23.0424414
ST2020-146325,刘桂兰_9768,刘桂兰,A,华南,5/15/2020 0:00,5/19/2020 0:00,1035.535001,82.74000266
ST2020-176358,张英_4015,张英,C,华中,1/1/2020 0:00,1/9/2020 0:00,889.9465732,473.8722927
ST2020-195558,王宁_5536,王宁,A,西南,10/28/2020 0:00,11/7/2020 0:00,953.1082389,80.59274746
ST2020-176654,高红_6510,高红,B,华中,9/4/2020 0:00,9/17/2020 0:00,2069.190728,325.2998077
ST2020-160590,沈倩_1096,沈倩,C,华中,12/12/2020 0:00,12/22/2020 0:00,782.8832534,350.0964173
ST2020-165484,林玲_2313,林玲,C,华北,1/6/2020 0:00,1/13/2020 0:00,679.6212168,402.3292223
ST2020-118229,马红霞_1390,马红霞,C,华南,5/7/2020 0:00,5/12/2020 0:00,538.1355094,258.5911703
ST2020-145342,王凤英_9482,王凤英,B,华北,7/7/2020 0:00,7/16/2020 0:00,12654.50972,3749.21341
ST2020-106360,兰涛_5215,兰涛,B,华中,8/28/2020 0:00,9/11/2020 0:00,4659.492958,1084.842997
ST2020-118539,黄杰_2981,黄杰,C,东北,9/20/2020 0:00,9/27/2020 0:00,168.5964895,101.0711588
ST2020-178095,赖丽丽_7162,赖丽丽,B,华中,6/15/2020 0:00,6/23/2020 0:00,3643.358693,746.3867803
ST2020-192658,宁晶_1416,宁晶,A,华北,5/30/2020 0:00,6/5/2020 0:00,837.9332352,70.2632716
ST2020-170867,李雷_8158,李雷,A,东北,12/10/2020 0:00,12/17/2020 0:00,11.65511695,0.584006545
ST2020-130588,袁凯_3499,袁凯,C,华南,12/14/2020 0:00,12/20/2020 0:00,446.2500872,241.9459391
ST2020-123083,李志强_9011,李志强,B,华北,7/30/2020 0:00,8/7/2020 0:00,8434.703605,1984.361556
ST2020-120105,刘霞_9507,刘霞,B,华南,6/28/2020 0:00,7/3/2020 0:00,2791.52821,674.4148755
ST2020-168510,杨健_2161,杨健,B,华中,11/7/2020 0:00,11/17/2020 0:00,484.7973041,90.91788902
ST2020-122739,牛桂香_6367,牛桂香,A,华南,10/29/2020 0:00,11/2/2020 0:00,1659.288003,127.349203
ST2020-166225,苏淑珍_3343,苏淑珍,B,西南,7/2/2020 0:00,7/11/2020 0:00,443.887447,128.7046892
ST2020-105210,方桂香_9225,方桂香,B,华中,4/29/2020 0:00,5/8/2020 0:00,4629.999418,1331.72844
ST2020-176548,刘玲_5300,刘玲,A,华北,4/25/2020 0:00,5/3/2020 0:00,99.38141763,6.177528692
ST2020-141078,刘勇_3637,刘勇,B,华北,7/24/2020 0:00,7/31/2020 0:00,492.8488698,103.7972392
ST2020-145871,高楠_9790,高楠,C,华中,5/20/2020 0:00,5/28/2020 0:00,3052.83567,1791.90909
ST2020-101791,何斌_1070,何斌,A,华北,5/10/2020 0:00,5/17/2020 0:00,1503.836479,145.2671481
ST2020-181111,周淑兰_6036,周淑兰,A,华北,3/24/2020 0:00,3/31/2020 0:00,6296.935374,342.7700403
ST2020-138335,陈秀珍_4485,陈秀珍,A,华中,10/19/2020 0:00,10/27/2020 0:00,392.6576272,22.25975245
ST2020-180464,潘强_8139,潘强,A,华中,2/2/2020 0:00,2/12/2020 0:00,5878.146585,501.7387364
ST2020-149003,韦建军_6077,韦建军,B,华中,8/26/2020 0:00,9/7/2020 0:00,1337.268952,216.2876788
ST2020-136470,郝东_6726,郝东,C,华北,9/4/2020 0:00,9/11/2020 0:00,13734.20627,7242.968807
ST2020-185911,谢利_8965,谢利,A,华中,5/2/2020 0:00,5/15/2020 0:00,183.4502625,14.16998489
ST2020-110816,曾桂芳_5598,曾桂芳,B,东北,5/28/2020 0:00,6/2/2020 0:00,474.3116186,84.46794423
ST2020-129657,田玉华_9036,田玉华,B,西南,8/16/2020 0:00,8/25/2020 0:00,1162.104307,272.8123774
ST2020-178666,吴婷婷_8240,吴婷婷,A,东北,10/2/2020 0:00,10/7/2020 0:00,618.5587092,45.42702508
ST2020-190578,李龙_3144,李龙,B,华东,3/14/2020 0:00,3/18/2020 0:00,811.2602841,215.671374
ST2020-111869,廖浩_8283,廖浩,A,东北,9/18/2020 0:00,9/25/2020 0:00,475.106866,29.93137306
ST2020-126921,耿楠_3687,耿楠,C,华中,5/23/2020 0:00,6/5/2020 0:00,945.6615068,523.1202362
ST2020-108807,袁秀芳_3051,袁秀芳,A,华南,4/29/2020 0:00,5/3/2020 0:00,447.2671058,36.63117541
ST2020-187377,赵建军_9417,赵建军,C,华北,7/23/2020 0:00,8/1/2020 0:00,1185.654197,664.7787224
ST2020-150398,林丹丹_9256,林丹丹,C,华北,1/24/2020 0:00,2/1/2020 0:00,2074.304142,991.2770674
ST2020-166512,黄淑英_5449,黄淑英,A,华北,6/1/2020 0:00,6/8/2020 0:00,4403.431563,259.2085912
ST2020-107016,姜玲_4388,姜玲,A,东北,10/17/2020 0:00,10/24/2020 0:00,3737.265927,257.1367086
ST2020-153103,张红梅_8458,张红梅,B,华北,1/2/2020 0:00,1/10/2020 0:00,405.706628,71.07590526
ST2020-163205,徐红霞_2802,徐红霞,B,东北,5/4/2020 0:00,5/10/2020 0:00,196.3660042,39.62416785
ST2020-116732,李玉英_4627,李玉英,B,华北,11/4/2020 0:00,11/12/2020 0:00,1295.022521,322.2223906
ST2020-174489,祝兰英_9804,祝兰英,A,华中,12/15/2020 0:00,12/28/2020 0:00,276.4190307,15.20588191
ST2020-125533,薛明_6405,薛明,B,华北,2/9/2020 0:00,2/16/2020 0:00,6301.20011,1232.576756
ST2020-137818,郭丹丹_6570,郭丹丹,B,华南,6/24/2020 0:00,6/29/2020 0:00,7120.45695,1587.045774
ST2020-127171,苏秀云_5502,苏秀云,A,华北,8/13/2020 0:00,8/20/2020 0:00,325.3004086,24.02152048
ST2020-135044,王秀兰_9002,王秀兰,A,华中,11/8/2020 0:00,11/20/2020 0:00,204.6749991,16.68232597
ST2020-178194,萧刚_5937,萧刚,B,华中,4/12/2020 0:00,4/21/2020 0:00,1116.586964,208.2431493
ST2020-124392,毕淑兰_3871,毕淑兰,C,华中,9/8/2020 0:00,9/17/2020 0:00,752.262149,413.7678028
ST2020-103837,郭柳_7795,郭柳,B,华北,6/11/2020 0:00,6/18/2020 0:00,363.0673854,96.74997692
ST2020-190276,刘勇_3637,刘勇,B,华中,10/25/2020 0:00,11/5/2020 0:00,625.5217297,122.2357997
ST2020-176320,应鹏_1772,应鹏,B,东北,4/18/2020 0:00,4/26/2020 0:00,183.61415,47.0607976
ST2020-109013,洪建平_3722,洪建平,B,华北,9/13/2020 0:00,9/19/2020 0:00,13828.25971,2292.232787
ST2020-117819,公倩_8574,公倩,A,华北,5/29/2020 0:00,6/5/2020 0:00,1081.518681,97.65020516
ST2020-105759,廖璐_6600,廖璐,B,东北,7/20/2020 0:00,7/26/2020 0:00,1330.188409,210.5294811
ST2020-162914,莫春梅_8777,莫春梅,B,华中,12/27/2019 0:00,1/8/2020 0:00,1031.223726,239.4215414
ST2020-144849,田玉华_9036,田玉华,B,华南,12/18/2019 0:00,12/23/2019 0:00,8312.668092,1735.951839
ST2020-104698,孟桂兰_6724,孟桂兰,B,东北,5/27/2020 0:00,6/3/2020 0:00,1090.917954,215.9593111
ST2020-179719,吴超_1120,吴超,A,华北,9/26/2020 0:00,10/2/2020 0:00,3047.236212,270.2046107
ST2020-102664,许冬梅_9239,许冬梅,B,华南,12/9/2020 0:00,12/14/2020 0:00,1087.723533,222.2781964
ST2017-166005,萧雷_9439,萧雷,B,华北,5/13/2020 0:00,5/20/2020 0:00,4663.962698,831.7899251
ST2020-187290,王丹_5400,王丹,A,华中,9/9/2020 0:00,9/17/2020 0:00,9720.59773,772.061513
ST2020-169729,田玉华_9036,田玉华,B,华北,3/22/2020 0:00,3/30/2020 0:00,1035.319999,167.9215024
ST2020-110834,苑建_6234,苑建,B,华南,11/7/2020 0:00,11/11/2020 0:00,10750.70495,3189.886658
ST2020-131738,叶亮_2617,叶亮,C,华中,1/17/2020 0:00,1/25/2020 0:00,6859.680108,3753.674732
ST2020-185489,刘雪梅_9765,刘雪梅,B,华中,4/21/2020 0:00,4/29/2020 0:00,7015.394504,1956.257168
ST2020-162569,商凤兰_4936,商凤兰,A,华北,9/24/2020 0:00,10/1/2020 0:00,1307.715537,81.55266332
ST2020-140696,马帅_4998,马帅,C,华中,7/5/2020 0:00,7/16/2020 0:00,541.4518745,281.5393525
ST2020-168583,赵伟_5923,赵伟,B,华北,2/28/2020 0:00,3/5/2020 0:00,739.3015508,127.1482269
ST2020-194059,华帅_5865,华帅,B,华北,10/3/2020 0:00,10/11/2020 0:00,1487.470064,234.9072471
ST2020-126862,郭林_9203,郭林,C,东北,9/21/2020 0:00,9/28/2020 0:00,44.24530521,18.47637703
ST2020-121849,刘斌_9028,刘斌,C,华北,2/26/2020 0:00,3/5/2020 0:00,9101.528159,4667.375335
ST2020-198084,沈帆_1840,沈帆,C,华南,5/13/2020 0:00,5/18/2020 0:00,1204.780166,506.0954232
ST2020-117577,唐桂香_1729,唐桂香,A,西南,7/8/2020 0:00,7/17/2020 0:00,6.988973016,0.459136664
ST2020-182459,黄淑英_5449,黄淑英,A,西南,2/19/2020 0:00,2/27/2020 0:00,2298.799032,135.7020216
ST2020-166849,简瑜_7341,简瑜,B,华中,5/30/2020 0:00,6/9/2020 0:00,4316.282335,717.3901387
ST2020-190362,孔利_1562,孔利,B,华中,2/29/2020 0:00,3/10/2020 0:00,3555.475018,846.4896972
ST2020-137112,杨博_4272,杨博,A,华北,6/25/2020 0:00,7/3/2020 0:00,2904.223357,165.4082098
ST2020-199400,孔利_1562,孔利,B,华中,5/7/2020 0:00,5/15/2020 0:00,634.5311882,151.0841234
ST2020-193344,张雪_4831,张雪,B,华北,12/24/2020 0:00,12/30/2020 0:00,657.8398036,157.2504432
ST2020-123049,邹荣_1962,邹荣,B,华北,5/6/2020 0:00,5/13/2020 0:00,4864.965123,1247.828016
ST2020-164540,马帅_4998,马帅,C,西南,12/6/2020 0:00,12/17/2020 0:00,172.9302911,70.46295828
ST2020-148525,陈娟_5653,陈娟,B,西南,12/13/2020 0:00,12/23/2020 0:00,1489.178123,442.2471115
ST2020-144123,曹旭_2727,曹旭,A,华北,9/8/2020 0:00,9/15/2020 0:00,2666.914826,242.3246582
ST2020-125206,郭萍_5425,郭萍,A,东北,4/27/2020 0:00,5/3/2020 0:00,65.09321816,4.376289705
ST2020-180879,刘志强_9854,刘志强,A,华北,2/25/2020 0:00,3/5/2020 0:00,6047.926731,490.0557195
ST2020-143753,冯敏_4805,冯敏,A,华中,9/7/2020 0:00,9/18/2020 0:00,1316.044215,84.68500795
ST2020-148332,庞桂花_6708,庞桂花,B,华南,11/24/2020 0:00,11/27/2020 0:00,2274.827473,670.2396423
ST2020-120929,迟莹_8519,迟莹,A,华北,11/20/2020 0:00,11/27/2020 0:00,11918.25237,814.814152
ST2020-135216,李玉兰_2396,李玉兰,B,华中,2/3/2020 0:00,2/14/2020 0:00,2447.035258,521.6359032
ST2020-107109,徐晶_5583,徐晶,A,华北,12/23/2020 0:00,12/29/2020 0:00,545.8199636,42.49063155
ST2020-142867,姚畅_2832,姚畅,B,华南,10/7/2020 0:00,10/13/2020 0:00,4574.925648,1049.747859
ST2020-112592,罗敏_8845,罗敏,B,华南,7/28/2020 0:00,8/2/2020 0:00,1625.571624,308.6601153
ST2020-140823,陈阳_2892,陈阳,B,华中,8/16/2020 0:00,8/23/2020 0:00,358.6096123,69.84331869
ST2020-194021,方桂香_9225,方桂香,B,华中,9/17/2020 0:00,9/28/2020 0:00,82.24585435,14.50050494
ST2020-175779,周春梅_2103,周春梅,A,华中,11/3/2020 0:00,11/14/2020 0:00,420.736185,32.06962501
ST2020-113969,王丽_8278,王丽,B,华中,12/10/2020 0:00,12/19/2020 0:00,4703.907378,862.94651
ST2020-141301,熊丽华_1064,熊丽华,A,东北,5/7/2020 0:00,5/14/2020 0:00,3419.045284,206.4008357
ST2020-127338,乔燕_2011,乔燕,B,东北,5/12/2020 0:00,5/18/2020 0:00,1542.444865,369.5049315
ST2020-171943,王岩_6611,王岩,C,西南,6/8/2020 0:00,6/19/2020 0:00,2025.693946,836.3650602
ST2020-110285,贺涛_6161,贺涛,A,西南,6/25/2020 0:00,7/4/2020 0:00,79.67110288,7.318220007
ST2020-149517,张玉珍_6629,张玉珍,C,华中,2/26/2020 0:00,3/4/2020 0:00,4209.075306,1790.346198
ST2020-143584,赵琴_4416,赵琴,A,西南,8/11/2020 0:00,8/20/2020 0:00,1689.581579,107.6348771
